1,13.883099057068483,13.92332790004395,61.03821563720703,60.368324279785156,374.5947024822235
2,11.973367245528252,12.07696624553006,66.96363067626953,66.29834747314453,387.11099433898926
3,7.047829219276466,7.321862107482405,82.32965087890625,81.16943359375,368.0437252521515
4,5.405396884860399,5.660593222319037,86.38581848144531,85.17495727539062,373.05717492103577
5,4.512224864659738,4.858282165838539,88.6717300415039,86.92449951171875,363.4875955581665
6,3.2756162805422555,3.770975888872684,91.74954223632812,89.4843521118164,356.88546895980835
7,3.268249138801428,3.7813633669473914,91.4940185546875,89.71455383300781,354.7719666957855
8,2.801562406586952,3.29744438578921,92.66114044189453,90.7274398803711,356.3134527206421
9,2.299266144837288,2.9829239151077167,93.91114807128906,91.5561752319336,353.6343894004822
10,1.8101629167751903,2.473457383835439,95.9392318725586,93.37937927246094,354.52649545669556
